lon,lat,jjii
113.734,39.6479,5053
114.274,39.624,5054
114.814,39.5972,5055
115.354,39.5676,5056
115.893,39.5353,5057
116.431,39.5001,5058
116.969,39.4622,5059
117.506,39.4214,5060
118.042,39.3779,5061
118.578,39.3317,5062
119.112,39.2826,5063
119.646,39.2308,5064
120.179,39.1763,5065
120.711,39.119,5066
121.242,39.059,5067
121.772,38.9963,5068
122.301,38.9309,5069
122.829,38.8627,5070
123.355,38.7919,5071
123.881,38.7184,5072
124.405,38.6422,5073
124.927,38.5633,5074
125.449,38.4818,5075
125.969,38.3977,5076
126.488,38.3109,5077
127.005,38.2216,5078
127.521,38.1296,5079
128.035,38.035,5080
128.547,37.9379,5081
129.058,37.8382,5082
129.568,37.736,5083
130.075,37.6312,5084
130.581,37.5239,5085
131.086,37.4141,5086
131.588,37.3019,5087
132.089,37.1872,5088
132.588,37.07,5089
133.085,36.9503,5090
85.5627,37.347,5100
86.0626,37.4674,5101
86.5644,37.5855,5102
87.0681,37.701,5103
87.5735,37.8141,5104
88.0808,37.9247,5105
88.5898,38.0327,5106
89.1006,38.1383,5107
89.613,38.2412,5108
90.1271,38.3417,5109
90.6428,38.4395,5110
91.1602,38.5348,5111
91.679,38.6274,5112
92.1994,38.7174,5113
92.7213,38.8048,5114
93.2446,38.8896,5115
93.7693,38.9717,5116
94.2953,39.0511,5117
94.8228,39.1279,5118
95.3514,39.2019,5119
95.8814,39.2733,5120
96.4125,39.3419,5121
96.9448,39.4079,5122
97.4781,39.4711,5123
98.0126,39.5315,5124
98.5481,39.5892,5125
99.0845,39.6442,5126
99.6219,39.6963,5127
100.16,39.7457,5128
100.699,39.7924,5129
101.239,39.8362,5130
101.78,39.8772,5131
102.321,39.9155,5132
102.863,39.9509,5133
103.406,39.9835,5134
103.949,40.0133,5135
104.493,40.0402,5136
105.037,40.0644,5137
105.581,40.0857,5138
106.126,40.1041,5139
106.671,40.1198,5140
107.217,40.1326,5141
107.762,40.1425,5142
108.308,40.1496,5143
108.854,40.1539,5144
109.4,40.1553,5145
109.946,40.1539,5146
110.492,40.1496,5147
111.038,40.1425,5148
111.583,40.1326,5149
112.129,40.1198,5150
112.674,40.1041,5151
113.219,40.0857,5152
113.763,40.0644,5153
114.307,40.0402,5154
114.851,40.0133,5155
115.394,39.9835,5156
115.937,39.9509,5157
116.479,39.9155,5158
117.02,39.8772,5159
117.561,39.8362,5160
118.101,39.7924,5161
118.64,39.7457,5162
119.178,39.6963,5163
119.715,39.6442,5164
120.252,39.5892,5165
120.787,39.5315,5166
121.322,39.4711,5167
121.855,39.4079,5168
122.388,39.3419,5169
122.919,39.2733,5170
123.449,39.2019,5171
123.977,39.1279,5172
124.505,39.0511,5173
125.031,38.9717,5174
125.555,38.8896,5175
126.079,38.8048,5176
126.601,38.7174,5177
127.121,38.6274,5178
127.64,38.5348,5179
128.157,38.4395,5180
128.673,38.3417,5181
129.187,38.2412,5182
129.699,38.1383,5183
130.21,38.0327,5184
130.719,37.9247,5185
131.226,37.8141,5186
131.732,37.701,5187
132.236,37.5855,5188
132.737,37.4674,5189
133.237,37.347,5190
85.4086,37.7437,5200
85.9114,37.865,5201
86.4161,37.9839,5202
86.9227,38.1003,5203
87.4311,38.2142,5204
87.9413,38.3256,5205
88.4534,38.4344,5206
88.9672,38.5407,5207
89.4827,38.6445,5208
89.9999,38.7456,5209
90.5188,38.8442,5210
91.0392,38.9401,5211
91.5613,39.0335,5212
92.085,39.1241,5213
92.6101,39.2122,5214
93.1367,39.2976,5215
93.6647,39.3803,5216
94.1942,39.4603,5217
94.7249,39.5376,5218
95.257,39.6122,5219
95.7903,39.6841,5220
96.3249,39.7533,5221
96.8607,39.8197,5222
97.3975,39.8834,5223
97.9355,39.9442,5224
98.4745,40.0024,5225
99.0145,40.0577,5226
99.5555,40.1103,5227
100.097,40.1601,5228
100.64,40.207,5229
101.184,40.2512,5230
101.728,40.2925,5231
102.273,40.331,5232
102.819,40.3667,5233
103.365,40.3996,5234
103.912,40.4296,5235
104.459,40.4568,5236
105.007,40.4811,5237
105.555,40.5025,5238
106.104,40.5212,5239
106.653,40.5369,5240
107.202,40.5498,5241
107.751,40.5598,5242
108.301,40.567,5243
108.85,40.5713,5244
109.4,40.5727,5245
109.95,40.5713,5246
110.499,40.567,5247
111.049,40.5598,5248
111.598,40.5498,5249
112.147,40.5369,5250
112.696,40.5212,5251
113.245,40.5025,5252
113.793,40.4811,5253
114.341,40.4568,5254
114.888,40.4296,5255
115.435,40.3996,5256
115.981,40.3667,5257
116.527,40.331,5258
117.072,40.2925,5259
117.616,40.2512,5260
118.16,40.207,5261
118.703,40.1601,5262
119.245,40.1103,5263
119.785,40.0577,5264
120.326,40.0024,5265
120.865,39.9442,5266
121.402,39.8834,5267
121.939,39.8197,5268
122.475,39.7533,5269
123.01,39.6841,5270
123.543,39.6122,5271
124.075,39.5376,5272
124.606,39.4603,5273
125.135,39.3803,5274
125.663,39.2976,5275
126.19,39.2122,5276
126.715,39.1241,5277
127.239,39.0335,5278
127.761,38.9401,5279
128.281,38.8442,5280
128.8,38.7456,5281
129.317,38.6445,5282
129.833,38.5407,5283
130.347,38.4344,5284
130.859,38.3256,5285
131.369,38.2142,5286
131.877,38.1003,5287
132.384,37.9839,5288
132.889,37.865,5289
133.391,37.7437,5290
85.2527,38.1405,5300
85.7583,38.2628,5301
86.2659,38.3825,5302
86.7754,38.4998,5303
87.2868,38.6145,5304
87.8,38.7267,5305
88.3152,38.8363,5306
88.832,38.9434,5307
89.3506,39.0479,5308
89.871,39.1497,5309
90.3931,39.249,5310
90.9168,39.3457,5311
91.4421,39.4397,5312
91.969,39.531,5313
92.4974,39.6197,5314
93.0273,39.7057,5315
93.5587,39.7891,5316
94.0916,39.8697,5317
94.6257,39.9476,5318
95.1613,40.0227,5319
95.6981,40.0951,5320
96.2361,40.1648,5321
96.7754,40.2317,5322
97.3158,40.2959,5323
97.8573,40.3572,5324
98.3999,40.4158,5325
98.9435,40.4715,5326
99.4881,40.5245,5327
100.034,40.5746,5328
100.58,40.622,5329
101.127,40.6664,5330
101.675,40.7081,5331
102.224,40.7469,5332
102.773,40.7828,5333
103.323,40.8159,5334
103.874,40.8462,5335
104.425,40.8736,5336
104.977,40.8981,5337
105.529,40.9197,5338
106.081,40.9384,5339
106.634,40.9543,5340
107.187,40.9673,5341
107.74,40.9774,5342
108.293,40.9846,5343
108.847,40.989,5344
109.4,40.9904,5345
109.953,40.989,5346
110.507,40.9846,5347
111.06,40.9774,5348
111.613,40.9673,5349
112.166,40.9543,5350
112.719,40.9384,5351
113.271,40.9197,5352
113.823,40.8981,5353
114.375,40.8736,5354
114.926,40.8462,5355
115.477,40.8159,5356
116.027,40.7828,5357
116.576,40.7469,5358
117.125,40.7081,5359
117.673,40.6664,5360
118.22,40.622,5361
118.766,40.5746,5362
119.312,40.5245,5363
119.856,40.4715,5364
120.4,40.4158,5365
120.943,40.3572,5366
121.484,40.2959,5367
122.025,40.2317,5368
122.564,40.1648,5369
123.102,40.0951,5370
123.639,40.0227,5371
124.174,39.9476,5372
124.708,39.8697,5373
125.241,39.7891,5374
125.773,39.7057,5375
126.303,39.6197,5376
126.831,39.531,5377
127.358,39.4397,5378
127.883,39.3457,5379
128.407,39.249,5380
128.929,39.1497,5381
129.449,39.0479,5382
129.968,38.9434,5383
130.485,38.8363,5384
131.0,38.7267,5385
131.513,38.6145,5386
132.025,38.4998,5387
132.534,38.3825,5388
133.042,38.2628,5389
133.547,38.1405,5390
85.0947,38.5375,5400
85.6032,38.6606,5401
86.1138,38.7812,5402
86.6262,38.8993,5403
87.1407,39.0148,5404
87.657,39.1279,5405
88.1751,39.2383,5406
88.6951,39.3461,5407
89.2169,39.4514,5408
89.7405,39.554,5409
90.2657,39.654,5410
90.7927,39.7514,5411
91.3213,39.8461,5412
91.8515,39.9381,5413
92.3833,40.0274,5414
92.9166,40.1141,5415
93.4514,40.198,5416
93.9876,40.2792,5417
94.5253,40.3577,5418
95.0643,40.4334,5419
95.6046,40.5064,5420
96.1462,40.5765,5421
96.689,40.6439,5422
97.233,40.7086,5423
97.7781,40.7704,5424
98.3243,40.8294,5425
98.8716,40.8856,5426
99.4198,40.9389,5427
99.969,40.9894,5428
100.519,41.0371,5429
101.07,41.0819,5430
101.622,41.1239,5431
102.174,41.163,5432
102.727,41.1992,5433
103.281,41.2325,5434
103.836,41.263,5435
104.39,41.2906,5436
104.946,41.3153,5437
105.502,41.3371,5438
106.058,41.3559,5439
106.614,41.3719,5440
107.171,41.385,5441
107.728,41.3952,5442
108.285,41.4025,5443
108.843,41.4068,5444
109.4,41.4083,5445
109.957,41.4068,5446
110.515,41.4025,5447
111.072,41.3952,5448
111.629,41.385,5449
112.186,41.3719,5450
112.742,41.3559,5451
113.298,41.3371,5452
113.854,41.3153,5453
114.41,41.2906,5454
114.964,41.263,5455
115.519,41.2325,5456
116.073,41.1992,5457
116.626,41.163,5458
117.178,41.1239,5459
117.73,41.0819,5460
118.281,41.0371,5461
118.831,40.9894,5462
119.38,40.9389,5463
119.928,40.8856,5464
120.476,40.8294,5465
121.022,40.7704,5466
121.567,40.7086,5467
122.111,40.6439,5468
122.654,40.5765,5469
123.195,40.5064,5470
123.736,40.4334,5471
124.275,40.3577,5472
124.812,40.2792,5473
125.349,40.198,5474
125.883,40.1141,5475
126.417,40.0274,5476
126.948,39.9381,5477
127.479,39.8461,5478
128.007,39.7514,5479
128.534,39.654,5480
129.06,39.554,5481
129.583,39.4514,5482
130.105,39.3461,5483
130.625,39.2383,5484
131.143,39.1279,5485
131.659,39.0148,5486
132.174,38.8993,5487
132.686,38.7812,5488
133.197,38.6606,5489
133.705,38.5375,5490
84.9347,38.9345,5500
85.4462,39.0585,5501
85.9597,39.18,5502
86.4752,39.2989,5503
86.9926,39.4153,5504
87.512,39.5291,5505
88.0333,39.6404,5506
88.5565,39.749,5507
89.0814,39.855,5508
89.6082,39.9584,5509
90.1367,40.0591,5510
90.667,40.1572,5511
91.1989,40.2526,5512
91.7324,40.3453,5513
92.2676,40.4353,5514
92.8043,40.5226,5515
93.3425,40.6071,5516
93.8823,40.6889,5517
94.4234,40.768,5518
94.9659,40.8442,5519
95.5098,40.9178,5520
96.055,40.9884,5521
96.6014,41.0564,5522
97.149,41.1215,5523
97.6978,41.1837,5524
98.2477,41.2432,5525
98.7986,41.2998,5526
99.3506,41.3535,5527
99.9035,41.4044,5528
100.457,41.4524,5529
101.012,41.4976,5530
101.568,41.5399,5531
102.124,41.5792,5532
102.681,41.6157,5533
103.238,41.6493,5534
103.797,41.68,5535
104.355,41.7078,5536
104.915,41.7327,5537
105.474,41.7546,5538
106.034,41.7737,5539
106.595,41.7898,5540
107.156,41.803,5541
107.716,41.8132,5542
108.278,41.8206,5543
108.839,41.825,5544
109.4,41.8264,5545
109.961,41.825,5546
110.522,41.8206,5547
111.083,41.8132,5548
111.644,41.803,5549
112.205,41.7898,5550
112.766,41.7737,5551
113.326,41.7546,5552
113.885,41.7327,5553
114.445,41.7078,5554
115.003,41.68,5555
115.562,41.6493,5556
116.119,41.6157,5557
116.676,41.5792,5558
117.232,41.5399,5559
117.788,41.4976,5560
118.343,41.4524,5561
118.896,41.4044,5562
119.449,41.3535,5563
120.001,41.2998,5564
120.552,41.2432,5565
121.102,41.1837,5566
121.651,41.1215,5567
122.199,41.0564,5568
122.745,40.9884,5569
123.29,40.9178,5570
123.834,40.8442,5571
124.377,40.768,5572
124.918,40.6889,5573
125.457,40.6071,5574
125.996,40.5226,5575
126.532,40.4353,5576
127.068,40.3453,5577
127.601,40.2526,5578
128.133,40.1572,5579
128.663,40.0591,5580
129.192,39.9584,5581
129.719,39.855,5582
130.244,39.749,5583
130.767,39.6404,5584
131.288,39.5291,5585
131.807,39.4153,5586
132.325,39.2989,5587
132.84,39.18,5588
133.354,39.0585,5589
133.865,38.9345,5590
84.7726,39.3316,5600
85.2871,39.4565,5601
85.8036,39.5789,5602
86.3221,39.6987,5603
86.8427,39.8159,5604
87.3652,39.9305,5605
87.8896,40.0426,5606
88.416,40.152,5607
88.9442,40.2588,5608
89.4742,40.3629,5609
90.006,40.4644,5610
90.5396,40.5632,5611
91.0748,40.6592,5612
91.6118,40.7526,5613
92.1504,40.8433,5614
92.6905,40.9312,5615
93.2322,41.0164,5616
93.7755,41.0988,5617
94.3202,41.1784,5618
94.8662,41.2552,5619
95.4137,41.3293,5620
95.9625,41.4005,5621
96.5126,41.4689,5622
97.0639,41.5345,5623
97.6164,41.5972,5624
98.17,41.6571,5625
98.7247,41.7141,5626
99.2804,41.7683,5627
99.8371,41.8196,5628
100.395,41.868,5629
100.953,41.9135,5630
101.513,41.956,5631
102.073,41.9957,5632
102.634,42.0325,5633
103.195,42.0663,5634
103.757,42.0973,5635
104.32,42.1252,5636
104.883,42.1503,5637
105.447,42.1724,5638
106.011,42.1916,5639
106.575,42.2078,5640
107.14,42.2211,5641
107.705,42.2315,5642
108.27,42.2388,5643
108.835,42.2433,5644
109.4,42.2447,5645
109.965,42.2433,5646
110.53,42.2388,5647
111.095,42.2315,5648
111.66,42.2211,5649
112.225,42.2078,5650
112.789,42.1916,5651
113.353,42.1724,5652
113.917,42.1503,5653
114.48,42.1252,5654
115.043,42.0973,5655
115.605,42.0663,5656
116.166,42.0325,5657
116.727,41.9957,5658
117.287,41.956,5659
117.847,41.9135,5660
118.405,41.868,5661
118.963,41.8196,5662
119.52,41.7683,5663
120.075,41.7141,5664
120.63,41.6571,5665
121.184,41.5972,5666
121.736,41.5345,5667
122.287,41.4689,5668
122.837,41.4005,5669
123.386,41.3293,5670
123.934,41.2552,5671
124.48,41.1784,5672
125.025,41.0988,5673
125.568,41.0164,5674
126.109,40.9312,5675
126.65,40.8433,5676
127.188,40.7526,5677
127.725,40.6592,5678
128.26,40.5632,5679
128.794,40.4644,5680
129.326,40.3629,5681
129.856,40.2588,5682
130.384,40.152,5683
130.91,40.0426,5684
131.435,39.9305,5685
131.957,39.8159,5686
132.478,39.6987,5687
132.996,39.5789,5688
133.513,39.4565,5689
134.027,39.3316,5690
84.6085,39.7288,5700
85.1259,39.8545,5701
85.6455,39.9778,5702
86.1671,40.0984,5703
86.6907,40.2165,5704
87.2164,40.332,5705
87.744,40.4448,5706
88.2736,40.555,5707
88.805,40.6626,5708
89.3383,40.7675,5709
89.8735,40.8697,5710
90.4104,40.9692,5711
90.9491,41.066,5712
91.4895,41.1601,5713
92.0315,41.2514,5714
92.5752,41.3399,5715
93.1204,41.4257,5716
93.6672,41.5087,5717
94.2155,41.589,5718
94.7652,41.6664,5719
95.3163,41.741,5720
95.8688,41.8127,5721
96.4225,41.8817,5722
96.9776,41.9477,5723
97.5338,42.0109,5724
98.0912,42.0712,5725
98.6497,42.1287,5726
99.2093,42.1832,5727
99.7698,42.2349,5728
100.331,42.2836,5729
100.894,42.3295,5730
101.457,42.3724,5731
102.021,42.4124,5732
102.586,42.4494,5733
103.151,42.4835,5734
103.717,42.5147,5735
104.284,42.5429,5736
104.851,42.5681,5737
105.419,42.5904,5738
105.987,42.6097,5739
106.555,42.6261,5740
107.124,42.6394,5741
107.693,42.6499,5742
108.262,42.6573,5743
108.831,42.6618,5744
109.4,42.6632,5745
109.969,42.6618,5746
110.538,42.6573,5747
111.107,42.6499,5748
111.676,42.6394,5749
112.245,42.6261,5750
112.813,42.6097,5751
113.381,42.5904,5752
113.949,42.5681,5753
114.516,42.5429,5754
115.083,42.5147,5755
115.649,42.4835,5756
116.214,42.4494,5757
116.779,42.4124,5758
117.343,42.3724,5759
117.906,42.3295,5760
118.469,42.2836,5761
119.03,42.2349,5762
119.591,42.1832,5763
120.15,42.1287,5764
120.709,42.0712,5765
121.266,42.0109,5766
121.822,41.9477,5767
122.377,41.8817,5768
122.931,41.8127,5769
123.484,41.741,5770
124.035,41.6664,5771
124.585,41.589,5772
125.133,41.5087,5773
125.68,41.4257,5774
126.225,41.3399,5775
126.768,41.2514,5776
127.311,41.1601,5777
127.851,41.066,5778
128.39,40.9692,5779
128.927,40.8697,5780
129.462,40.7675,5781
129.995,40.6626,5782
130.526,40.555,5783
131.056,40.4448,5784
131.584,40.332,5785
132.109,40.2165,5786
132.633,40.0984,5787
133.155,39.9778,5788
133.674,39.8545,5789
134.192,39.7288,5790
84.4422,40.1259,5800
84.9627,40.2526,5801
85.4853,40.3767,5802
86.01,40.4982,5803
86.5368,40.6171,5804
87.0656,40.7335,5805
87.5965,40.8471,5806
88.1293,40.9581,5807
88.6641,41.0665,5808
89.2007,41.1721,5809
89.7392,41.2751,5810
90.2795,41.3753,5811
90.8217,41.4728,5812
91.3655,41.5676,5813
91.9111,41.6596,5814
92.4583,41.7488,5815
93.0071,41.8352,5816
93.5575,41.9188,5817
94.1094,41.9996,5818
94.6628,42.0776,5819
95.2176,42.1528,5820
95.7737,42.225,5821
96.3313,42.2945,5822
96.8901,42.361,5823
97.4501,42.4247,5824
98.0113,42.4855,5825
98.5737,42.5433,5826
99.1371,42.5983,5827
99.7015,42.6503,5828
100.267,42.6995,5829
100.833,42.7456,5830
101.4,42.7888,5831
101.968,42.8291,5832
102.537,42.8664,5833
103.107,42.9008,5834
103.677,42.9322,5835
104.247,42.9606,5836
104.819,42.986,5837
105.39,43.0085,5838
105.962,43.028,5839
106.535,43.0444,5840
107.107,43.0579,5841
107.68,43.0684,5842
108.253,43.0759,5843
108.827,43.0804,5844
109.4,43.0819,5845
109.973,43.0804,5846
110.547,43.0759,5847
111.12,43.0684,5848
111.693,43.0579,5849
112.265,43.0444,5850
112.838,43.028,5851
113.41,43.0085,5852
113.981,42.986,5853
114.553,42.9606,5854
115.123,42.9322,5855
115.693,42.9008,5856
116.263,42.8664,5857
116.832,42.8291,5858
117.4,42.7888,5859
117.967,42.7456,5860
118.533,42.6995,5861
119.098,42.6503,5862
119.663,42.5983,5863
120.226,42.5433,5864
120.789,42.4855,5865
121.35,42.4247,5866
121.91,42.361,5867
122.469,42.2945,5868
123.026,42.225,5869
123.582,42.1528,5870
124.137,42.0776,5871
124.691,41.9996,5872
125.243,41.9188,5873
125.793,41.8352,5874
126.342,41.7488,5875
126.889,41.6596,5876
127.434,41.5676,5877
127.978,41.4728,5878
128.52,41.3753,5879
129.061,41.2751,5880
129.599,41.1721,5881
130.136,41.0665,5882
130.671,40.9581,5883
131.204,40.8471,5884
131.734,40.7335,5885
132.263,40.6171,5886
132.79,40.4982,5887
133.315,40.3767,5888
133.837,40.2526,5889
134.358,40.1259,5890
84.2738,40.523,5900
84.7973,40.6506,5901
85.323,40.7756,5902
85.8509,40.898,5903
86.3808,41.0178,5904
86.9129,41.1349,5905
87.447,41.2494,5906
87.9831,41.3613,5907
88.5212,41.4704,5908
89.0612,41.5768,5909
89.6031,41.6805,5910
90.1469,41.7815,5911
90.6925,41.8797,5912
91.2399,41.9751,5913
91.7889,42.0678,5914
92.3398,42.1577,5915
92.8922,42.2447,5916
93.4462,42.329,5917
94.0018,42.4104,5918
94.5589,42.4889,5919
95.1174,42.5646,5920
95.6774,42.6374,5921
96.2387,42.7074,5922
96.8013,42.7744,5923
97.3652,42.8386,5924
97.9303,42.8998,5925
98.4966,42.9581,5926
99.0639,43.0135,5927
99.6323,43.0659,5928
100.202,43.1154,5929
100.772,43.1619,5930
101.343,43.2055,5931
101.915,43.246,5932
102.488,43.2836,5933
103.061,43.3182,5934
103.636,43.3499,5935
104.21,43.3785,5936
104.786,43.4041,5937
105.361,43.4267,5938
105.938,43.4463,5939
106.514,43.4629,5940
107.091,43.4765,5941
107.668,43.4871,5942
108.245,43.4947,5943
108.823,43.4992,5944
109.4,43.5007,5945
109.977,43.4992,5946
110.555,43.4947,5947
111.132,43.4871,5948
111.709,43.4765,5949
112.286,43.4629,5950
112.862,43.4463,5951
113.439,43.4267,5952
114.014,43.4041,5953
114.59,43.3785,5954
115.164,43.3499,5955
115.739,43.3182,5956
116.312,43.2836,5957
116.885,43.246,5958
117.457,43.2055,5959
118.028,43.1619,5960
118.598,43.1154,5961
119.168,43.0659,5962
119.736,43.0135,5963
120.303,42.9581,5964
120.87,42.8998,5965
121.435,42.8386,5966
121.999,42.7744,5967
122.561,42.7074,5968
123.123,42.6374,5969
123.683,42.5646,5970
124.241,42.4889,5971
124.798,42.4104,5972
125.354,42.329,5973
125.908,42.2447,5974
126.46,42.1577,5975
127.011,42.0678,5976
127.56,41.9751,5977
128.108,41.8797,5978
128.653,41.7815,5979
129.197,41.6805,5980
129.739,41.5768,5981
130.279,41.4704,5982
130.817,41.3613,5983
131.353,41.2494,5984
131.887,41.1349,5985
132.419,41.0178,5986
132.949,40.898,5987
133.477,40.7756,5988
134.003,40.6506,5989
134.526,40.523,5990
84.1031,40.9201,6000
84.6298,41.0486,6001
85.1586,41.1745,6002
85.6896,41.2978,6003
86.2228,41.4184,6004
86.7581,41.5364,6005
87.2955,41.6517,6006
87.8349,41.7644,6007
88.3764,41.8743,6008
88.9198,41.9815,6009
89.4651,42.0859,6010
90.0124,42.1876,6011
90.5615,42.2866,6012
91.1125,42.3827,6013
91.6652,42.4761,6014
92.2196,42.5666,6015
92.7757,42.6543,6016
93.3334,42.7392,6017
93.8927,42.8212,6018
94.4536,42.9003,6019
95.0159,42.9765,6020
95.5797,43.0499,6021
96.1448,43.1204,6022
96.7113,43.1879,6023
97.2791,43.2525,6024
97.8481,43.3142,6025
98.4183,43.373,6026
98.9897,43.4287,6027
99.562,43.4816,6028
100.135,43.5314,6029
100.71,43.5783,6030
101.285,43.6222,6031
101.861,43.663,6032
102.438,43.7009,6033
103.016,43.7358,6034
103.594,43.7676,6035
104.173,43.7965,6036
104.752,43.8223,6037
105.332,43.8451,6038
105.912,43.8648,6039
106.493,43.8816,6040
107.074,43.8953,6041
107.655,43.9059,6042
108.237,43.9135,6043
108.818,43.9181,6044
109.4,43.9196,6045
109.982,43.9181,6046
110.563,43.9135,6047
111.145,43.9059,6048
111.726,43.8953,6049
112.307,43.8816,6050
112.888,43.8648,6051
113.468,43.8451,6052
114.048,43.8223,6053
114.627,43.7965,6054
115.206,43.7676,6055
115.784,43.7358,6056
116.362,43.7009,6057
116.939,43.663,6058
117.515,43.6222,6059
118.09,43.5783,6060
118.665,43.5314,6061
119.238,43.4816,6062
119.81,43.4287,6063
120.382,43.373,6064
120.952,43.3142,6065
121.521,43.2525,6066
122.089,43.1879,6067
122.655,43.1204,6068
123.22,43.0499,6069
123.784,42.9765,6070
124.346,42.9003,6071
124.907,42.8212,6072
125.467,42.7392,6073
126.024,42.6543,6074
126.58,42.5666,6075
127.135,42.4761,6076
127.688,42.3827,6077
128.238,42.2866,6078
128.788,42.1876,6079
129.335,42.0859,6080
129.88,41.9815,6081
130.424,41.8743,6082
130.965,41.7644,6083
131.505,41.6517,6084
132.042,41.5364,6085
132.577,41.4184,6086
133.11,41.2978,6087
133.641,41.1745,6088
134.17,41.0486,6089
134.697,40.9201,6090
83.9302,41.3172,6100
84.46,41.4466,6101
84.9919,41.5734,6102
85.5262,41.6975,6103
86.0626,41.8191,6104
86.6012,41.9379,6105
87.1419,42.054,6106
87.6847,42.1675,6107
88.2296,42.2782,6108
88.7765,42.3862,6109
89.3253,42.4914,6110
89.8761,42.5938,6111
90.4288,42.6935,6112
90.9833,42.7903,6113
91.5396,42.8844,6114
92.0977,42.9755,6115
92.6575,43.0639,6116
93.219,43.1494,6117
93.7821,43.232,6118
94.3467,43.3117,6119
94.9129,43.3885,6120
95.4806,43.4624,6121
96.0496,43.5334,6122
96.6201,43.6015,6123
97.1918,43.6666,6124
97.7648,43.7287,6125
98.339,43.7879,6126
98.9143,43.8441,6127
99.4908,43.8973,6128
100.068,43.9475,6129
100.647,43.9947,6130
101.226,44.0389,6131
101.806,44.0801,6132
102.387,44.1183,6133
102.969,44.1534,6134
103.552,44.1855,6135
104.135,44.2146,6136
104.718,44.2406,6137
105.302,44.2635,6138
105.887,44.2834,6139
106.472,44.3003,6140
107.057,44.3141,6141
107.643,44.3248,6142
108.228,44.3325,6143
108.814,44.3371,6144
109.4,44.3386,6145
109.986,44.3371,6146
110.572,44.3325,6147
111.157,44.3248,6148
111.743,44.3141,6149
112.328,44.3003,6150
112.913,44.2834,6151
113.498,44.2635,6152
114.082,44.2406,6153
114.665,44.2146,6154
115.248,44.1855,6155
115.831,44.1534,6156
116.413,44.1183,6157
116.994,44.0801,6158
117.574,44.0389,6159
118.153,43.9947,6160
118.732,43.9475,6161
119.309,43.8973,6162
119.886,43.8441,6163
120.461,43.7879,6164
121.035,43.7287,6165
121.608,43.6666,6166
122.18,43.6015,6167
122.75,43.5334,6168
123.319,43.4624,6169
123.887,43.3885,6170
124.453,43.3117,6171
125.018,43.232,6172
125.581,43.1494,6173
126.142,43.0639,6174
126.702,42.9755,6175
127.26,42.8844,6176
127.817,42.7903,6177
128.371,42.6935,6178
128.924,42.5938,6179
129.475,42.4914,6180
130.024,42.3862,6181
130.57,42.2782,6182
131.115,42.1675,6183
131.658,42.054,6184
132.199,41.9379,6185
132.737,41.8191,6186
133.274,41.6975,6187
133.808,41.5734,6188
134.34,41.4466,6189
134.87,41.3172,6190
83.755,41.7141,6200
84.2879,41.8445,6201
84.8231,41.9722,6202
85.3605,42.0972,6203
85.9002,42.2196,6204
86.4421,42.3393,6205
86.9862,42.4563,6206
87.5325,42.5705,6207
88.0808,42.6821,6208
88.6311,42.7908,6209
89.1835,42.8968,6210
89.7379,43.0,6211
90.2942,43.1004,6212
90.8524,43.1979,6213
91.4124,43.2926,6214
91.9742,43.3845,6215
92.5377,43.4735,6216
93.103,43.5596,6217
93.6699,43.6428,6218
94.2384,43.7231,6219
94.8085,43.8005,6220
95.38,43.875,6221
95.9531,43.9465,6222
96.5275,44.015,6223
97.1032,44.0806,6224
97.6802,44.1432,6225
98.2585,44.2028,6226
98.838,44.2594,6227
99.4185,44.3131,6228
100.0,44.3636,6229
100.583,44.4112,6230
101.166,44.4557,6231
101.751,44.4972,6232
102.336,44.5357,6233
102.922,44.5711,6234
103.509,44.6034,6235
104.096,44.6327,6236
104.684,44.6589,6237
105.272,44.682,6238
105.861,44.7021,6239
106.45,44.7191,6240
107.04,44.733,6241
107.63,44.7438,6242
108.22,44.7515,6243
108.81,44.7561,6244
109.4,44.7577,6245
109.99,44.7561,6246
110.58,44.7515,6247
111.17,44.7438,6248
111.76,44.733,6249
112.35,44.7191,6250
112.939,44.7021,6251
113.528,44.682,6252
114.116,44.6589,6253
114.704,44.6327,6254
115.291,44.6034,6255
115.878,44.5711,6256
116.464,44.5357,6257
117.049,44.4972,6258
117.634,44.4557,6259
118.217,44.4112,6260
118.8,44.3636,6261
119.382,44.3131,6262
119.962,44.2594,6263
120.542,44.2028,6264
121.12,44.1432,6265
121.697,44.0806,6266
122.273,44.015,6267
122.847,43.9465,6268
123.42,43.875,6269
123.992,43.8005,6270
124.562,43.7231,6271
125.13,43.6428,6272
125.697,43.5596,6273
126.262,43.4735,6274
126.826,43.3845,6275
127.388,43.2926,6276
127.948,43.1979,6277
128.506,43.1004,6278
129.062,43.0,6279
129.616,42.8968,6280
130.169,42.7908,6281
130.719,42.6821,6282
131.268,42.5705,6283
131.814,42.4563,6284
132.358,42.3393,6285
132.9,42.2196,6286
133.439,42.0972,6287
133.977,41.9722,6288
134.512,41.8445,6289
135.045,41.7141,6290
83.5775,42.111,6300
84.1135,42.2422,6301
84.6519,42.3709,6302
85.1927,42.4968,6303
85.7357,42.6201,6304
86.2809,42.7406,6305
86.8285,42.8585,6306
87.3781,42.9735,6307
87.9299,43.0859,6308
88.4838,43.1954,6309
89.0398,43.3022,6310
89.5977,43.4061,6311
90.1577,43.5072,6312
90.7195,43.6055,6313
91.2833,43.7009,6314
91.8488,43.7934,6315
